FID,Facility Number,Facility Name,HMIS,Province,District,Division,LOCATION,Sub Location,Spatial_Re,Facility Type,Agency,Latitude,Longitude,GlobalID,x,y
1136,19,NDORI DISP,3569,NYANZA,BONDO,RARIEDA,CENTRAL ASEMBO,RAMBA NORTH,GPS,4,MISS,-0.06975,34.37752,469b59b8-c5be-4df4-9cd4-1fa7f0707813,3826888.02113558,-7764.53640064376
1137,31,NZELUNI DISP,909,EASTERN,MWINGI,MIGWANI,MIGWANI,MUIVU,DSA/DFH(MOH)-UNFPA REPORT,4,MOH,-1.11452,38.0315,84f1cdf6-5cab-486c-9d8a-5e3fa92fd4f2,4233647.21410439,-124075.623789429
1138,83,UKIA DISP,1015,EASTERN,MAKUENI,KAITI,OKIA,UTAATI,GPS,4,MOH,-1.75812,37.49809,367a5873-4cfb-45ce-bd44-a59d0482a1b2,4174268.28452035,-195743.743243521
1139,20,NYAGOKO DISP,35,NYANZA,BONDO,RARIEDA,SOUTH ASEMBO,NYAGOKO,GPS,4,MOH,-0.17535,34.29557,6d992f4a-5eb0-4830-a9d6-d0f43c50a9f3,3817765.38886508,-19519.9031820429
1140,32,TEI WA YESU PCEA HC,927,EASTERN,MWINGI,KYUSO,KYUSO,GAI,DSA/DFH(MOH)-UNFPA REPORT,3,MISS,-0.607935,38.1956,f6c452b3-1fad-47ac-8a68-a04174b8e034,4251914.74254357,-67676.2845027648
1141,21,NYANGUNDA SELF HELP DISP,0,NYANZA,BONDO,BONDO,SOUTH SAKWA,NYAGUDA,GPS,4,NGO,-0.21243,34.21883,dd6d1d6b-07ac-4954-bd9b-778a5844a04a,3809222.7311416,-23647.6536073028
1142,33,THANA NZAU DISP,4586,EASTERN,MWINGI,MIGWANI,THITANI,THAANA,1:50000 MAPS,4,MOH,-0.89232,37.86232,add01f26-21ac-4187-ae62-7094361bb6dc,4214814.18265199,-99336.6237399217
1143,34,THARAKA DISP,911,EASTERN,MWINGI,MUUMONI,THARAKA,GAKOMBE,DSA/DFH(MOH)-UNFPA REPORT,4,MOH,-0.311694,38.0172,1dd0c8f4-05f4-4b81-a441-e9f0b61445d4,4232055.34538605,-34697.7885079261
1144,22,ONGIELO DISP,1357,NYANZA,BONDO,RARIEDA,EAST ASEMBO,OMIA MALO,GPS,4,MOH,-0.16875,34.377777,83644c7d-6e12-43ce-b46b-7e8304cf8575,3826916.63024472,-18785.1912299332
1145,35,THITHA DISP,4582,EASTERN,MWINGI,CENTRAL,ENDUI,KATITIKA,DSA/DFH(MOH)-UNFPA REPORT,4,MOH,-0.832594,38.2121,62c66c01-caa1-4643-b550-97c244980ccb,4253751.51414166,-92687.2022189145
1146,23,SARADIDI HEALTH CENTRE,1385,NYANZA,BONDO,RARIEDA,CENTRAL ASEMBO,MEMBA,GPS,3,MOH,-0.11288,34.39692,6e9107f6-75fb-4d3e-9f25-5c6315440a9a,3829047.61925698,-12565.7522495346
1147,36,THITHANI DISP,3840,EASTERN,MWINGI,MIGWANI,THITANI,KAVAINI,DSA/DFH(MOH)-UNFPA REPORT,4,MISS,-1.04514,37.9291,05271f99-e1b7-48b9-bda3-1262ef38202e,4222248.09824716,-116350.905200089
1148,24,ST. CAMILUS DISPENSARY,0,NYANZA,BONDO,MADIANY,SOUTH UYOMA,NAYA,GPS,4,MISS,-0.382719,34.284311,c0ef3d74-6848-459d-96d0-0a5d4d5fe51e,3816512.04271823,-42604.4010220273
